Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Austria,AUT,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.90706181,94.49872731,92.00003945,93.79998391,91.48458262,88.72963314,87.65765335,88.49922641,88.71860971,87.38712833,86.0519033,86.20372397,86.6564592,..
Austria,AUT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Net migration,SM.POP.NETM,..,153763,..,..,..,..,267172,..,..,324998,..,..,..,..
Austria,AUT,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,2302162765,2592071466,2984770131,2909179497,2989978305,3622755852,3450702386,4750215268,4885123591,5369093592,6206351379,6230833829,6203753776,..
Austria,AUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10500457158,68865787583,6301143682,14300064389,-22007325156,22983942932,5218620113,-7975773544,-28939340169,13518864836,-28605757320,-13120994313,-18214727039,..
Austria,AUT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,331032,337387,343680,349600,354936,359583,363581,374200,377923,381749,385635,389486,393248,396914
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,1.885766682,1.901559199,1.848035245,1.70786519,1.514784775,1.30075352,1.105707898,0.959964409,0.990005733,1.007285341,1.012800167,0.99365949,0.961253495,0.927917643
"Bahamas, The",BHS,Surface area (sq. km),AG.SRF.TOTL.K2,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,..,..,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10182278481,10489890866,10620304885,10131113334,10040016267,10031460311,10393712368,10780415926,10933923353,11675010182,11981003268,12626873561,9553010300,10804701902
"Bahamas, The",BHS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,30760,31090,30900,28980,28290,27900,28590,28810,28930,30580,31070,32420,24290,27220
"Bahamas, The",BHS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10509743884,10945837821,11055352872,10578175602,10782479460,11072141158,11420995426,12238745673,12330322561,13309085827,13435858951,14147593739,10911762267,12651107438
"Bahamas, The",BHS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,31750,32440,32170,30260,30380,30790,31410,32710,32630,34860,34840,36320,27750,31870
"Bahamas, The",BHS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.988,71.998,72.022,72.067,72.144,72.263,72.424,73.088,73.329,73.554,73.752,73.918,74.053,..
"Bahamas, The",BHS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.869,1.877,1.881,1.877,1.865,1.847,1.828,1.782,1.771,1.762,1.752,1.743,1.733,..
"Bahamas, The",BHS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,40.3916,39.464,38.1306,36.7972,35.4638,34.1304,32.797,31.1194,30.5602,30.001,29.2254,28.4498,27.6742,..
"Bahamas, The",BHS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,99,99,..,99,99,..,98,99,..,..,..,..,..
"Bahamas, The",BHS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.7,16.5,16.2,15.9,15.6,15.2,14.9,14,13.7,13.3,13,22.4,12.3,..
"Bahamas, The",BHS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88,96,90,98,94,90,91,94,89,90,89,83,87,..
"Bahamas, The",BHS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.83602905,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.68250275,93.1100235,92.15827942,90.24461365,89.35462952,84.98634338,85.76167297,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.980809987,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.4,1.4,1.3,1.3,1.2,1.2,..
"Bahamas, The",BHS,Forest area (sq. km),AG.LND.FRST.K2,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,..
"Bahamas, The",BHS,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2132.724329,2101.444335,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.34379729,6.28358498,6.401303677,17.64874164,5.860211203,7.147167506,9.763986436,5.905932758,5.397924873,5.684363486,7.260751623,7.291661097,..,..
"Bahamas, The",BHS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,11861900000,11834600000,12357600000,12755800000,13192800000,9699500000,11208600000
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.516853933,1.446733889,-2.323507236,-4.175805556,1.538385972,0.613384158,3.086879177,0.996800846,-0.857664319,3.050157348,1.831007794,1.896163703,-23.82260759,13.71973494
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.827937103,2.947322454,1.488464357,-1.035990447,-0.392294309,-0.858815623,3.267287945,5.088782853,0.632944228,1.328564605,1.366283978,1.501262439,-3.48689981,1.616956812
"Bahamas, The",BHS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.170424648,1.093391246,1.043131294,0.909640992,1.097490432,1.092304713,1.072711161,0.81352903,0.880469133,0.776040655,0.681258722,0.539688315,0.83200165,0.489802473
"Bahamas, The",BHS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.73375298,9.259451101,10.38951169,10.01005814,11.49987718,12.04514197,13.033907,11.02774429,12.03251483,13.12795365,12.21640352,12.07780001,12.02948606,11.29222204
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.30927734,40.09195411,39.49363481,34.19067999,34.95328732,37.43526853,38.12695303,37.00418989,33.26263668,32.06933385,35.85584597,35.6884058,25.28790144,27.49495923
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.24143697,47.92086145,47.93558807,42.33036398,43.72231511,50.89842063,46.12378154,36.45031572,37.12504014,39.68812714,39.8062058,36.23188406,34.16877159,42.13282658
"Bahamas, The",BHS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.51643758,30.51041877,29.45563367,28.05360871,27.98600601,30.18335824,31.34182174,24.58206527,26.11917598,27.74001424,26.39348375,26.37423443,24.51878963,25.77931231
"Bahamas, The",BHS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.59415279,12.58311563,13.57313319,13.18851208,12.81023984,14.41865865,14.17344478,14.59741295,16.80909877,16.75288099,15.99079634,18.39088745,21.5148029,..
"Bahamas, The",BHS,Start-up procedures to register a business (number),IC.REG.PROC,..,7,7,7,7,7,7,8,8,7,7,7,..,..
"Bahamas, The",BHS,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,76.42349856,110.8509762,104.180912,102.6338371,120.6892957,83.09462759,82.51188171,83.15606912,95.30865504,92.60913413,100.7960854,109.2494647,118.5014902,..
"Bahamas, The",BHS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,3.27E-05,0.001796119,0,0,0,2.104436658,7.80295315,1.966124635,..,..,..
"Bahamas, The",BHS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.64724975,35.39159605,39.47368421,32.51866367,32.61765335,37.73416282,40.76302411,29.29547543,26.30422659,29.77924516,31.03686166,28.3639561,23.61977422,33.55459201
"Bahamas, The",BHS,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,97.17484386,94.84530465,94.00324393,78.97028467,82.33648585,85.25700939,85.2128968,80.37670746,80.79395574,80.57370623,81.08972028,79.23583984,77.61641801,..
"Bahamas, The",BHS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Net migration,SM.POP.NETM,..,14536,..,..,..,..,4999,..,..,4999,..,..,..,..
"Bahamas, The",BHS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,100290000,94990000,65924820,63340000,88040000,119727000,139704000,178800140.7,193848517.9,262328167.5,210701450.4,206936185.7,235468493.5,..
"Bahamas, The",BHS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,706380000,713350000,860156197,663960000,871970000,666621000,526171000,76075924.75,390400036.4,304587573.1,491404689.2,482229306.4,434599799.8,..
"Bahamas, The",BHS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Population, total",SP.POP.TOTL,277475,278701,279946,281107,282131,282987,283698,285327,285798,286229,286640,287021,287371,287708
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.417122464,0.440868353,0.445720486,0.413865235,0.363612231,0.302945811,0.25093319,0.176093438,0.164937661,0.150692216,0.143488326,0.132831082,0.121868008,0.117201302
Barbados,BRB,Surface area (sq. km),AG.SRF.TOTL.K2,430,430,430,430,430,430,430,430,430,430,430,..,..,..
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3950002531,4326205591,4525011673,4424126602,4384137980,4257535939,4461223540,4495407790,4556341582,4604648115,4759806680,4915707228,4525558978,4809758442
Barbados,BRB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14240,15520,16160,15740,15540,15040,15730,15760,15940,16090,16610,17130,15750,16720
Barbados,BRB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4208937459,4509332183,4571177054,4410370372,4439030154,4316787387,4181104154,4234834109,4352678563,4319410929,4358423264,4403223696,3978249598,4179251017
Barbados,BRB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15170,16180,16330,15690,15730,15250,14740,14840,15230,15090,15210,15340,13840,14530
Barbados,BRB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.009,78.097,78.184,78.272,78.364,78.456,78.547,78.801,78.888,78.981,79.081,79.19,79.308,..
Barbados,BRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.775,1.757,1.735,1.711,1.687,1.665,1.645,1.614,1.613,1.615,1.619,1.623,1.628,..
Barbados,BRB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.9672,47.33,46.4058,45.4816,44.5574,43.6332,42.709,37.2136,35.3818,33.55,31.1302,28.7104,26.2906,..
Barbados,BRB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,59.2,..,..,..,..,..,..,..
Barbados,BRB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,100,..,..,100,98.9,99,99.1,..,..,..,..,..
Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6,15.4,15.3,15.1,15,14.8,14.7,14,13.7,13.4,13,12.6,12.2,..
Barbados,BRB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,3.5,..,..,..,..,..,..,..
Barbados,BRB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,75,94,94,85,93,90,97,93,94,88,92,89,..
Barbados,BRB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.93862152,92.27578735,94.60025787,95.74748993,95.61657715,98.1675415,..,..,..,..,88.74687195,90.09367371,96.04075623,..
Barbados,BRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.8844376,105.3945084,104.4798431,103.2271423,101.9077988,103.6358871,..,107.5281219,106.5098038,106.3274536,103.7039032,102.7071991,104.022522,..
Barbados,BRB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.000219941,1.009359956,1.011919975,1.01086998,1.010689974,1.018000007,..,1.013700008,1.022210002,1.002079964,0.999639988,0.998679996,1.000079989,..
Barbados,BRB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Forest area (sq. km),AG.LND.FRST.K2,63,63,63,63,63,63,63,63,63,63,63,63,63,..
Barbados,BRB,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,72.29880333,..,..,..,..,66.76831755,..,..,69.3546768,..,..,..,..
Barbados,BRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1434.363456,1438.817945,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.297774677,5.310350587,6.358369012,16.43502256,5.4939016,6.219366934,7.472734688,4.451033309,4.513677359,4.122573001,4.325983846,4.355082032,..,..
Barbados,BRB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,4217450803,4674007452,4784925079,4465657315,4529928302,4657699461,4610095998,4724691213,4832811756,4981588900,5097283213,5304164323,4689534962,4900800000
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.112713104,2.077648065,0.6400985,-5.017744078,-2.365164729,-0.687779587,-0.432678554,2.472620346,2.533023951,0.456291514,-1.027139116,-0.610274656,-13.98134966,1.4
Barbados,BRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.058147963,8.569720627,1.721952685,-1.742033769,3.89655255,3.532676652,-0.591920673,-1.823927164,-0.238566003,2.610278028,3.384338979,4.697597316,2.782738317,3.062161474
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.453140036,1.30986453,1.182713415,1.412126008,1.297689687,1.225858605,1.330368654,1.305209626,1.292784806,1.299720264,1.435875635,1.305295525,1.48284004,..
Barbados,BRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.22279379,14.72895133,15.1418533,15.41200461,14.05057029,14.51177727,14.18730475,13.63470908,12.99145157,12.76760237,12.33514909,12.00467187,12.75809113,..
Barbados,BRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.96852674,43.7290702,43.68615946,42.65777389,38.9255609,37.93181622,39.28768513,40.05118969,36.53550608,35.75309352,35.52436697,36.6201692,29.62840954,..
Barbados,BRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,50.54830749,47.4143446,50.85764061,45.79952862,47.99744841,48.6602886,47.93826422,47.29140743,42.1102645,40.69336902,39.93892265,38.11437565,36.65707013,..
Barbados,BRB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.27125542,18.9751346,18.2967067,16.95245967,15.88032959,17.0552917,16.18023592,16.88858828,16.38508262,15.62103247,14.26268866,14.54953487,18.10344787,..
Barbados,BRB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,26.33279867,27.05785281,27.32481669,27.94853891,26.57429188,27.72127471,25.95903155,26.65933943,29.62144652,..,..,..,..,..
Barbados,BRB,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,8,8,7,7,7,7,7,..,..
Barbados,BRB,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,48.26897589,98.0638626,..,62.41868235,64.0728453,67.26608854,69.47975719,64.06287198,59.29010067,..
Barbados,BRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.45537108,92.42770004,103.1134576,119.9061557,124.0774676,122.9445169,123.1211733,117.337483,116.2395555,115.1391179,114.8914496,114.7377406,102.6533275,..
Barbados,BRB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,13.6919135,20.30382213,..
Barbados,BRB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.33018957,48.56646086,50.3247169,40.93462331,44.10665836,48.95120475,50.86661972,44.46851457,44.25994862,41.85411606,39.74666338,38.17755025,39.72675362,39.8302318
Barbados,BRB,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,117.7771475,116.3869359,117.0226601,120.0249705,109.6907239,101.00131,109.2466231,112.0730361,112.9579647,109.4154175,107.5429113,108.1086935,112.1999465,..
Barbados,BRB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Net migration,SM.POP.NETM,..,-249,..,..,..,..,-397,..,..,-397,..,..,..,..
Barbados,BRB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,35778093,55286712.96,39018966.67,37170015.89,35029244.53,56726261.54,52694935,54531589.64,51599735.78,..,..,..,..,..
Barbados,BRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,342267498.2,476404577,615122884.6,356008255.1,425337312.6,459552936.4,528045664.5,688525943.3,557688983.7,206157362.7,241596499.9,215370128.6,262100000,..
Barbados,BRB,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-3.207496119,67.09699916,33.14924926,41.79903026,55.22257364,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Population, total",SP.POP.TOTL,10547958,10625700,10709973,10796493,10895586,11038264,11106932,11274196,11331422,11375158,11427054,11488980,11544241,11587882
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.659558215,0.734330831,0.789976845,0.804599573,0.913639392,1.301002902,0.620163579,0.579446242,0.506300002,0.385228018,0.455184695,0.540461327,0.479838283,0.377319901
Belgium,BEL,Surface area (sq. km),AG.SRF.TOTL.K2,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,..,..,..
Belgium,BEL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,14.8,14.1,..,..
Belgium,BEL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4.21244E+11,4.54104E+11,4.98712E+11,5.07226E+11,5.13017E+11,5.13216E+11,5.23506E+11,5.13774E+11,4.9177E+11,4.83618E+11,5.26438E+11,5.5202E+11,5.28806E+11,5.85266E+11
Belgium,BEL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,39940,42740,46570,46980,47080,46490,47130,45570,43400,42520,46070,48050,45810,50510
Belgium,BEL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.77261E+11,3.9637E+11,4.15598E+11,4.15141E+11,4.40744E+11,4.52656E+11,4.8062E+11,5.2825E+11,5.5596E+11,5.79049E+11,6.05554E+11,6.29492E+11,6.19359E+11,6.88982E+11
Belgium,BEL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,35770,37300,38800,38450,40450,41010,43270,46850,49060,50900,52990,54790,53650,59460
Belgium,BEL,Income share held by lowest 20%,SI.DST.FRST.20,8.7,8.6,8.7,8.5,8.6,8.6,8.7,8.6,8.6,8.7,8.9,9,..,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.3804878,79.78292683,79.6804878,80.03414634,80.18292683,80.58536585,80.38536585,80.99268293,81.43902439,81.49268293,81.59512195,81.99512195,80.79512195,..
Belgium,BEL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.8,1.82,1.85,1.84,1.86,1.81,1.8,1.7,1.68,1.65,1.62,1.6,1.55,..
Belgium,BEL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,10.214,10.03,9.2298,8.4296,7.6294,6.8292,6.029,5.2022,4.9266,4.651,4.5704,4.4898,4.4092,..
